item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url,sheet_length,sheet_width,sheet_cost,currency,price_status,review_status,visibility_status,texture_image_url,source_name,source_page,scraper_item_hash
POLY56682,MDF 253112 DS Grey Cement Smooth MR E0 Film Down,sheet_material,Polytec,Grey Cement Smooth,MDF,25,65.97,0,0,Polytec,https://www.polytec.com.au/colour/grey-cement/,/data/bower-supplier-catalog/assets/polytec/colours/grey-cement/showroom/grey-cement.jpg,/data/bower-supplier-catalog/assets/polytec/colours/grey-cement/showroom/grey-cement.jpg,3115,1200,246.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/grey-cement/fullsheet/grey-cement.jpg,https://www.polytec.com.au/colour/grey-cement/,,0a5b409490e4073059557e05de87a6953bef08ac2c589014ad98028fc3cd19ef
POLY56685,MDF 253112 DS Mercurio Grey Smooth MR E0 Film Down,sheet_material,Polytec,Mercurio Grey Smooth,MDF,25,65.97,0,0,Polytec,https://www.polytec.com.au/colour/mercurio-grey/,/data/bower-supplier-catalog/assets/polytec/colours/mercurio-grey/showroom/mercurio-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/mercurio-grey/showroom/mercurio-grey.jpg,3115,1200,246.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/mercurio-grey/fullsheet/mercurio-grey.jpg,https://www.polytec.com.au/colour/mercurio-grey/,,24b509b1ece192686067808d6756bf9f4620c7ad02ebf8f53d8286c5c112632b
POLY56688,MDF 253112 DS Oasis Smooth MR E0 Film Down,sheet_material,Polytec,Oasis Smooth,MDF,25,65.97,0,0,Polytec,https://www.polytec.com.au/colour/oasis/,/data/bower-supplier-catalog/assets/polytec/colours/oasis/showroom/oasis.jpg,/data/bower-supplier-catalog/assets/polytec/colours/oasis/showroom/oasis.jpg,3115,1200,246.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/oasis/fullsheet/oasis.jpg,https://www.polytec.com.au/colour/oasis/,,29f10e908ea60ed309b5bdee4a5cfec784976cc7f7c7025b77e2a0b92247626a
POLY56691,MDF 253112 DS Topiary Smooth MR E0 Film Down,sheet_material,Polytec,Topiary Smooth,MDF,25,65.97,0,0,Polytec,https://www.polytec.com.au/colour/topiary/,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,3115,1200,246.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/topiary/fullsheet/topiary.jpg,https://www.polytec.com.au/colour/topiary/,,4b035bd5a5470661ea52761a61cf7c832a3647089e5ab2175f9ae736d734db5d
POLY56694,MDF 253112 DS Verdelho Smooth MR E0 Film Down,sheet_material,Polytec,Verdelho Smooth,MDF,25,65.97,0,0,Polytec,https://www.polytec.com.au/colour/verdelho/,/data/bower-supplier-catalog/assets/polytec/colours/verdelho/showroom/verdelho.jpg,/data/bower-supplier-catalog/assets/polytec/colours/verdelho/showroom/verdelho.jpg,3115,1200,246.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/verdelho/fullsheet/verdelho.jpg,https://www.polytec.com.au/colour/verdelho/,,8cd821126641fbb610810c0a152cec22366fc93237696b47b2992177dbe83208
POLY56697,MDF 253112 DS White Cement Smooth MR E0 Film Down,sheet_material,Polytec,White Cement Smooth,MDF,25,65.97,0,0,Polytec,https://www.polytec.com.au/colour/white-cement/,/data/bower-supplier-catalog/assets/polytec/colours/white-cement/showroom/white-cement.jpg,/data/bower-supplier-catalog/assets/polytec/colours/white-cement/showroom/white-cement.jpg,3115,1200,246.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/white-cement/fullsheet/white-cement.jpg,https://www.polytec.com.au/colour/white-cement/,,ec20af3a4a6f58ffdab4fdd62a4c44449697caee2edbdca38f3e22aeaf804294
POLY5781,MDF 253612 DS Carcass Satin MR E0,sheet_material,Polytec,Carcass Satin,MDF,25,47.18,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,3600,1200,203.82,AUD,captured_raw_ex_gst,approved,Available,,https://www.polytec.com.au/colour/carcass/,,41a6a3446d471954952cca927cc3c6d6b6964696fb5ea56114288a13fe66e1ce
POLY47266,MDF 322412 DS Angora Oak Woodmatt MR E0,sheet_material,Polytec,Angora Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/angora-oak/,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/showroom/angora-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/showroom/angora-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/fullsheet/angora-oak-woodmatt.jpg,https://www.polytec.com.au/colour/angora-oak/,,46cb73fd888c950bff0e013e2b0eb50dfc0be831261b0856ceeb444c17efbe70
POLY47267,MDF 322412 DS Antico Oak Woodmatt MR E0,sheet_material,Polytec,Antico Oak Woodmatt,LDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/antico-oak/,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/fullsheet/antico-oak-woodmatt.jpg,https://www.polytec.com.au/colour/antico-oak/,,586751c8aa26cd52256eaba4904e8175ae4f2cfbbef4a0a207d44b87ca40f449
POLY52513,MDF 322412 DS Arcadia Oak Woodmatt MR E0,sheet_material,Polytec,Arcadia Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/arcadia-oak/,/data/bower-supplier-catalog/assets/polytec/colours/arcadia-oak/showroom/arcadia-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/arcadia-oak/showroom/arcadia-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/arcadia-oak/fullsheet/arcadia-oak.jpg,https://www.polytec.com.au/colour/arcadia-oak/,,7179c8f9baa49a5fa70fd0ac0b115dbb0526e3bc4293b89ef17109689d203f38
POLY55662,MDF 322412 DS Artisan Oak Ravine MR E0,sheet_material,Polytec,Artisan Oak Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/artisan-oak/,/data/bower-supplier-catalog/assets/polytec/colours/artisan-oak/showroom/artisan-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/artisan-oak/showroom/artisan-oak.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/artisan-oak/fullsheet/artisan-oak.jpg,https://www.polytec.com.au/colour/artisan-oak/,,e351c213d48c5b6172573bdaa8991021b0f8bae2dbdf869043c343613efaade8
POLY57481,MDF 322412 DS Australian Native Woodmatt MR E0,sheet_material,Polytec,Australian Native Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/australian-native/,/data/bower-supplier-catalog/assets/polytec/colours/australian-native/showroom/australian-native.jpg,/data/bower-supplier-catalog/assets/polytec/colours/australian-native/showroom/australian-native.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/australian-native/fullsheet/australian-native.jpg,https://www.polytec.com.au/colour/australian-native/,,cfce0482bfef895a3de441986de8daae312c60a96aa18264996ce1d3b604f04e
POLY55655,MDF 322412 DS Avion Grey Ravine MR E0,sheet_material,Polytec,Avion Grey Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/avion-grey/,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/showroom/avion-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/showroom/avion-grey.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/fullsheet/avion-grey.jpg,https://www.polytec.com.au/colour/avion-grey/,,60198734bb8147619f2238bed206487eced16707a162bf09f72c1cc21c4995dd
POLY52642,MDF 322412 DS Black Ply Woodmatt MR E0,sheet_material,Polytec,Black Ply Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/black-ply/,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/showroom/black-ply.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/showroom/black-ply.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/fullsheet/black-ply.jpg,https://www.polytec.com.au/colour/black-ply/,,e172f13be9df6bdca4999fcae70baa8b341207c0b2f82a777ab7f87cdcb4bac4
POLY42801,MDF 322412 DS Black Wenge Ravine MR E0,sheet_material,Polytec,Black Wenge Ravine,LDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/black-wenge/,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/fullsheet/black-wenge.jpg,https://www.polytec.com.au/colour/black-wenge/,,4cb76eb4426b63c7156b88075cb28eacdd8620a1086c41ed4995be711620df36
POLY47279,MDF 322412 DS Black Woodmatt MR E0,sheet_material,Polytec,Black Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/black/fullsheet/black.jpg,https://www.polytec.com.au/colour/black/,,f13e07c697668590566cba659e3a0d45f7fa5aba0fd0c54ee4d7674104665516
POLY42802,MDF 322412 DS Bleached Walnut Ravine MR E0,sheet_material,Polytec,Bleached Walnut Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/bleached-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/fullsheet/bleached-walnut.jpg,https://www.polytec.com.au/colour/bleached-walnut/,,998c5b15b931e66399804bc2c1a4611bba3a3038a1d25a8dcf05853cac4a29f0
POLY55657,MDF 322412 DS Blossom White Ravine MR E0,sheet_material,Polytec,Blossom White Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/blossom-white/,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/fullsheet/blossom-white.jpg,https://www.polytec.com.au/colour/blossom-white/,,df490aae1417c3a7d82df95293211cbeddaf025a51b9a1bdad7a0ae18f95bfce
POLY51916,MDF 322412 DS Boston Oak Woodmatt MR E0,sheet_material,Polytec,Boston Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/boston-oak/,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/fullsheet/boston-oak.jpg,https://www.polytec.com.au/colour/boston-oak/,,453b71041d1581e6b506e21535e7e341052fc617d2a37e42d7c9664bbf7ad86d
POLY47268,MDF 322412 DS Bottega Oak Woodmatt MR E0,sheet_material,Polytec,Bottega Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/bottega-oak/,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/showroom/bottega-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/showroom/bottega-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/fullsheet/bottega-oak-woodmatt.jpg,https://www.polytec.com.au/colour/bottega-oak/,,38f2d218fe5ce4ec03ff40383526d1a169afcb44808fabb04c25d5956269aa88
POLY42804,MDF 322412 DS Cafe Oak Ravine MR E0,sheet_material,Polytec,Cafe Oak Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/cafe-oak/,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/showroom/cafe-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/showroom/cafe-oak.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/fullsheet/cafe-oak.jpg,https://www.polytec.com.au/colour/cafe-oak/,,ce533b77ea1a1b0f67db99df5bb3798c4a11051ec872ebba76da7e7ef1a72c11
POLY55647,MDF 322412 DS Canterbury Grey Ravine MR E0,sheet_material,Polytec,Canterbury Grey Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/canterbury-grey/,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/fullsheet/canterbury-grey.jpg,https://www.polytec.com.au/colour/canterbury-grey/,,6a79c703c119498d4182d345b4c6483bdf65808a0bc56378c772cd85767a6b8b
POLY1583,MDF 322412 DS Carcass Satin MR E0,sheet_material,Polytec,Carcass Satin,MDF,32,52.85,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,2400,1200,152.21,AUD,captured_raw_ex_gst,approved,Available,,https://www.polytec.com.au/colour/carcass/,,e170d08381382e27bb428503fad9dd11a11a4f7528ed516045e058826e39fffe
POLY47269,MDF 322412 DS Casentino Beech Woodmatt MR E0,sheet_material,Polytec,Casentino Beech Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/casentino-beech/,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/showroom/casentino-beech.jpg,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/showroom/casentino-beech.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/fullsheet/casentino-beech-woodmatt.jpg,https://www.polytec.com.au/colour/casentino-beech/,,cd6773756d4e5826c3d9153d05a5106351d5c637351b9c04a0bc98b4880ed99c
POLY42805,MDF 322412 DS Char Oak Ravine MR E0,sheet_material,Polytec,Char Oak Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/char-oak/,/data/bower-supplier-catalog/assets/polytec/colours/char-oak/showroom/char-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/char-oak/showroom/char-oak.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/char-oak/fullsheet/char-oak.jpg,https://www.polytec.com.au/colour/char-oak/,,2611178c19d7968948007a93f39b104ba8970dac6725b20c7874e33256ea068f
POLY1596,MDF 322412 DS Classic White Sheen MR E0 No Film,sheet_material,Polytec,Classic White Sheen,MDF,32,106.18,0,0,Polytec,https://www.polytec.com.au/colour/classic-white/,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg,2400,1200,305.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/fullsheet/classic-white.jpg,https://www.polytec.com.au/colour/classic-white/,,c4b69d1de2e3c6baab97703f56ab3781e556117843f542845ecb73f91b4bc3f3
POLY47270,MDF 322412 DS Coastal Oak Woodmatt MR E0,sheet_material,Polytec,Coastal Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/coastal-oak/,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/showroom/coastal-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/showroom/coastal-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/fullsheet/coastal-oak-woodmatt.jpg,https://www.polytec.com.au/colour/coastal-oak/,,795493a7d2ccf820134b5811f98aad57c02aa7f0e7b886980550da9b1454456f
POLY42806,MDF 322412 DS Drifted Oak Ravine MR E0,sheet_material,Polytec,Drifted Oak Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/drifted-oak/,/data/bower-supplier-catalog/assets/polytec/colours/drifted-oak/showroom/drifted-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/drifted-oak/showroom/drifted-oak.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/drifted-oak/fullsheet/drifted-oak.jpg,https://www.polytec.com.au/colour/drifted-oak/,,43ebdf61aacb6b591a1d1f3ff1603467da60e69d951c8e00ec28b7df6e6520b2
POLY55622,MDF 322412 DS Elemental Grey Ravine MR E0,sheet_material,Polytec,Elemental Grey Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/elemental-grey/,/data/bower-supplier-catalog/assets/polytec/colours/elemental-grey/showroom/elemental-grey-ravine.jpg,/data/bower-supplier-catalog/assets/polytec/colours/elemental-grey/showroom/elemental-grey-ravine.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/elemental-grey/fullsheet/elemental-grey.jpg,https://www.polytec.com.au/colour/elemental-grey/,,52121a7bd31d3a4dfe4c40f4f5f471bf1bf85aa40db4aa94c8d6342a8dde0032
POLY47271,MDF 322412 DS Empire Oak Woodmatt MR E0,sheet_material,Polytec,Empire Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/empire-oak/,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/fullsheet/empire-oak.jpg,https://www.polytec.com.au/colour/empire-oak/,,687faa90f058059f319449bf4d0a217a393b58e108515d9a7386b7742ce32346
POLY47272,MDF 322412 DS Estella Oak Woodmatt MR E0,sheet_material,Polytec,Estella Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/estella-oak/,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/showroom/estella-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/showroom/estella-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/fullsheet/estella-oak-woodmatt.jpg,https://www.polytec.com.au/colour/estella-oak/,,d2417b9e18c83cd467171a9926e5a1f1ee2d74a9544f2257cc4a340e8bc8d01f
POLY47273,MDF 322412 DS Florentine Walnut Woodmatt MR E0,sheet_material,Polytec,Florentine Walnut Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/florentine-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/showroom/florentine-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/showroom/florentine-walnut.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/fullsheet/florentine-walnut-woodmatt.jpg,https://www.polytec.com.au/colour/florentine-walnut/,,ca1374f291e2a46789de128dab5e13d208ca56b8707cfec4c965ee024981d195
POLY55660,MDF 322412 DS Gossamer White Ravine MR E0,sheet_material,Polytec,Gossamer White Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/gossamer-white/,/data/bower-supplier-catalog/assets/polytec/colours/gossamer-white/showroom/gossamer-white-ravine.jpg,/data/bower-supplier-catalog/assets/polytec/colours/gossamer-white/showroom/gossamer-white-ravine.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/gossamer-white/fullsheet/gossamer-white.jpg,https://www.polytec.com.au/colour/gossamer-white/,,ccc6375651e4073d3f21448ccc0866bdc5cde4f21c62b1a5650ba35bbf00f91d
POLY55636,MDF 322412 DS Greige Ravine MR E0,sheet_material,Polytec,Greige Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/greige/,/data/bower-supplier-catalog/assets/polytec/colours/greige/showroom/greige.jpg,/data/bower-supplier-catalog/assets/polytec/colours/greige/showroom/greige.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/greige/fullsheet/greige.jpg,https://www.polytec.com.au/colour/greige/,,c202ff4b9cbb5b2252416e0ecae0e7ff3b326802e48a1d24a41ea144fcbcd630
POLY50768,MDF 322412 DS Havana Oak Woodmatt MR E0,sheet_material,Polytec,Havana Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/havana-oak/,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/showroom/havana-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/showroom/havana-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/fullsheet/havana-oak.jpg,https://www.polytec.com.au/colour/havana-oak/,,b04a7e2cf495f064c6d7196aad75402f35b7844cfab744193592682b877c650d
POLY52546,MDF 322412 DS Ligurian Walnut Woodmatt MR E0,sheet_material,Polytec,Ligurian Walnut Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/ligurian-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/showroom/ligurian-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/showroom/ligurian-walnut.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/fullsheet/ligurian-walnut.jpg,https://www.polytec.com.au/colour/ligurian-walnut/,,00412bb97df6ca14fd92bb353e4e931a0de6e6eff08856290d83b7f66f676b7a
POLY42807,MDF 322412 DS Maison Oak Ravine MR E0,sheet_material,Polytec,Maison Oak Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/maison-oak/,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/showroom/maison-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/showroom/maison-oak.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/fullsheet/maison-oak.jpg,https://www.polytec.com.au/colour/maison-oak/,,dcd7d1b03110e17a4cb075d9329633f0b37264750a48f3ae8861d84e89869f9f
POLY42808,MDF 322412 DS Maroso Milan Ravine MR E0,sheet_material,Polytec,Maroso Milan Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/maroso-milan/,/data/bower-supplier-catalog/assets/polytec/colours/maroso-milan/showroom/maroso-milan.jpg,/data/bower-supplier-catalog/assets/polytec/colours/maroso-milan/showroom/maroso-milan.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/maroso-milan/fullsheet/maroso-milan.jpg,https://www.polytec.com.au/colour/maroso-milan/,,832e75581bcbf0f7c8259ac79671d0ced4544fe551a7e117224445077890a986
POLY42809,MDF 322412 DS Natural Oak Ravine MR E0,sheet_material,Polytec,Natural Oak Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/natural-oak/,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/fullsheet/natural-oak.jpg,https://www.polytec.com.au/colour/natural-oak/,,c4f6b81568480ea19b56735d7ffb118b14fd397bae90830abd92db66b9cc81b3
POLY52606,MDF 322412 DS Natural Ply Woodmatt MR E0,sheet_material,Polytec,Natural Ply Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/natural-ply/,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/showroom/natural-ply.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/showroom/natural-ply.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/fullsheet/natural-ply.jpg,https://www.polytec.com.au/colour/natural-ply/,,17166f75c7dae9adc6a40902d63d8391061b021de1ea249102a91fcc3a6c28ae
POLY47274,MDF 322412 DS Nordic Oak Woodmatt MR E0,sheet_material,Polytec,Nordic Oak Woodmatt,MDF,32,102.71,0,0,Polytec,https://www.polytec.com.au/colour/nordic-oak/,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/showroom/nordic-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/showroom/nordic-oak.jpg,2400,1200,295.8,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/fullsheet/nordic-oak-woodmatt.jpg,https://www.polytec.com.au/colour/nordic-oak/,,d6f01b03a3af32472cd7a17eebf0f4f40fb0fa7bd3481a22d64a807c5ef36ca1
POLY46645,MDF 322412 DS Notaio Walnut Ravine MR E0,sheet_material,Polytec,Notaio Walnut Ravine,MDF,32,111.29,0,0,Polytec,https://www.polytec.com.au/colour/notaio-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,2400,1200,320.52,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/fullsheet/notaio-walnut.jpg,https://www.polytec.com.au/colour/notaio-walnut/,,70fcff5af3e822c25c12dc93b6d2324d69a2b9317a39566168acc820960c5aeb
