item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url
POLY26474,LDF 253618 DS Black Matt STD E0,sheet_material,Polytec,Black Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY52621,LDF 253618 DS Black Ply Woodmatt STD E0,sheet_material,Polytec,Black Ply Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/black-ply/,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/showroom/black-ply.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/showroom/black-ply.jpg
POLY44981,LDF 253618 DS Black Texture STD E0,sheet_material,Polytec,Black Texture,LDF,25,56.28,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY43036,LDF 253618 DS Black Wenge Ravine STD E0,sheet_material,Polytec,Black Wenge Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/black-wenge/,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg
POLY47463,LDF 253618 DS Black Woodmatt STD E0,sheet_material,Polytec,Black Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY58451,LDF 253618 DS Blackened Oak Woodmatt STD E0,sheet_material,Polytec,Blackened Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/blackened-oak/,/data/bower-supplier-catalog/assets/polytec/colours/blackened-oak/showroom/blackened-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blackened-oak/showroom/blackened-oak.jpg
POLY43037,LDF 253618 DS Bleached Walnut Ravine STD E0,sheet_material,Polytec,Bleached Walnut Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/bleached-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg
POLY58454,LDF 253618 DS Blonde Oak Woodmatt STD E0,sheet_material,Polytec,Blonde Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/blonde-oak/,/data/bower-supplier-catalog/assets/polytec/colours/blonde-oak/showroom/blonde-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blonde-oak/showroom/blonde-oak.jpg
POLY53455,LDF 253618 DS Blossom White Matt STD E0,sheet_material,Polytec,Blossom White Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/blossom-white/,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg
POLY51910,LDF 253618 DS Boston Oak Woodmatt STD E0,sheet_material,Polytec,Boston Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/boston-oak/,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg
POLY58457,LDF 253618 DS Botany Oak Woodmatt STD E0,sheet_material,Polytec,Botany Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/botany-oak/,/data/bower-supplier-catalog/assets/polytec/colours/botany-oak/showroom/botany-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/botany-oak/showroom/botany-oak.jpg
POLY47452,LDF 253618 DS Bottega Oak Woodmatt STD E0,sheet_material,Polytec,Bottega Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/bottega-oak/,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/showroom/bottega-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/showroom/bottega-oak.jpg
POLY58460,LDF 253618 DS Bronzed Oak Woodmatt STD E0,sheet_material,Polytec,Bronzed Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/bronzed-oak/,/data/bower-supplier-catalog/assets/polytec/colours/bronzed-oak/showroom/bronzed-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bronzed-oak/showroom/bronzed-oak.jpg
POLY43038,LDF 253618 DS Cafe Oak Ravine STD E0,sheet_material,Polytec,Cafe Oak Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/cafe-oak/,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/showroom/cafe-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/showroom/cafe-oak.jpg
POLY53458,LDF 253618 DS Canterbury Grey Matt STD E0,sheet_material,Polytec,Canterbury Grey Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/canterbury-grey/,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg
POLY47453,LDF 253618 DS Casentino Beech Woodmatt STD E0,sheet_material,Polytec,Casentino Beech Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/casentino-beech/,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/showroom/casentino-beech.jpg,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/showroom/casentino-beech.jpg
POLY46700,LDF 253618 DS Cavia Lini Matt STD E0,sheet_material,Polytec,Cavia Lini Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/cavia-lini/,/data/bower-supplier-catalog/assets/polytec/colours/cavia-lini/showroom/cavia-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/cavia-lini/showroom/cavia-lini.jpg
POLY43039,LDF 253618 DS Char Oak Ravine STD E0,sheet_material,Polytec,Char Oak Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/char-oak/,/data/bower-supplier-catalog/assets/polytec/colours/char-oak/showroom/char-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/char-oak/showroom/char-oak.jpg
POLY46699,LDF 253618 DS Cinder Matt STD E0,sheet_material,Polytec,Cinder Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/cinder/,/data/bower-supplier-catalog/assets/polytec/colours/cinder/showroom/cinder.jpg,/data/bower-supplier-catalog/assets/polytec/colours/cinder/showroom/cinder.jpg
POLY47454,LDF 253618 DS Coastal Oak Woodmatt STD E0,sheet_material,Polytec,Coastal Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/coastal-oak/,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/showroom/coastal-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/showroom/coastal-oak.jpg
POLY60889,LDF 253618 DS Dawnshade Matt STD E0,sheet_material,Polytec,Dawnshade Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/dawnshade/,/data/bower-supplier-catalog/assets/polytec/colours/dawnshade/showroom/dawnshade.jpg,/data/bower-supplier-catalog/assets/polytec/colours/dawnshade/showroom/dawnshade.jpg
POLY58463,LDF 253618 DS District Oak Woodmatt STD E0,sheet_material,Polytec,District Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/district-oak/,/data/bower-supplier-catalog/assets/polytec/colours/district-oak/showroom/district-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/district-oak/showroom/district-oak.jpg
POLY43040,LDF 253618 DS Drifted Oak Ravine STD E0,sheet_material,Polytec,Drifted Oak Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/drifted-oak/,/data/bower-supplier-catalog/assets/polytec/colours/drifted-oak/showroom/drifted-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/drifted-oak/showroom/drifted-oak.jpg
POLY58466,LDF 253618 DS Ecru Oak Woodmatt STD E0,sheet_material,Polytec,Ecru Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/ecru-oak/,/data/bower-supplier-catalog/assets/polytec/colours/ecru-oak/showroom/ecru-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/ecru-oak/showroom/ecru-oak.jpg
POLY55194,LDF 253618 DS Empire Oak Matt STD E0,sheet_material,Polytec,Empire Oak Matt,LDF,25,62.84,0,0,Polytec,https://www.polytec.com.au/colour/empire-oak/,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg
POLY47455,LDF 253618 DS Empire Oak Woodmatt STD E0,sheet_material,Polytec,Empire Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/empire-oak/,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg
POLY47456,LDF 253618 DS Estella Oak Woodmatt STD E0,sheet_material,Polytec,Estella Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/estella-oak/,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/showroom/estella-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/showroom/estella-oak.jpg
POLY47457,LDF 253618 DS Florentine Walnut Woodmatt STD E0,sheet_material,Polytec,Florentine Walnut Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/florentine-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/showroom/florentine-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/showroom/florentine-walnut.jpg
POLY57058,LDF 253618 DS Grey Cement Matt STD E0,sheet_material,Polytec,Grey Cement Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/grey-cement/,/data/bower-supplier-catalog/assets/polytec/colours/grey-cement/showroom/grey-cement.jpg,/data/bower-supplier-catalog/assets/polytec/colours/grey-cement/showroom/grey-cement.jpg
POLY50771,LDF 253618 DS Havana Oak Woodmatt STD E0,sheet_material,Polytec,Havana Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/havana-oak/,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/showroom/havana-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/showroom/havana-oak.jpg
POLY58469,LDF 253618 DS Hazel Oak Woodmatt STD E0,sheet_material,Polytec,Hazel Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/hazel-oak/,/data/bower-supplier-catalog/assets/polytec/colours/hazel-oak/showroom/hazel-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/hazel-oak/showroom/hazel-oak.jpg
POLY58472,LDF 253618 DS Laurel Oak Woodmatt STD E0,sheet_material,Polytec,Laurel Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/laurel-oak/,/data/bower-supplier-catalog/assets/polytec/colours/laurel-oak/showroom/laurel-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/laurel-oak/showroom/laurel-oak.jpg
POLY52541,LDF 253618 DS Ligurian Walnut Woodmatt STD E0,sheet_material,Polytec,Ligurian Walnut Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/ligurian-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/showroom/ligurian-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/showroom/ligurian-walnut.jpg
POLY46317,LDF 253618 DS Maison Oak Matt STD E0,sheet_material,Polytec,Maison Oak Matt,LDF,25,62.84,0,0,Polytec,https://www.polytec.com.au/colour/maison-oak/,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/showroom/maison-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/showroom/maison-oak.jpg
POLY43041,LDF 253618 DS Maison Oak Ravine STD E0,sheet_material,Polytec,Maison Oak Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/maison-oak/,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/showroom/maison-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/maison-oak/showroom/maison-oak.jpg
POLY58475,LDF 253618 DS Manor Oak Woodmatt STD E0,sheet_material,Polytec,Manor Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/manor-oak/,/data/bower-supplier-catalog/assets/polytec/colours/manor-oak/showroom/manor-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/manor-oak/showroom/manor-oak.jpg
POLY43042,LDF 253618 DS Maroso Milan Ravine STD E0,sheet_material,Polytec,Maroso Milan Ravine,MDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/maroso-milan/,/data/bower-supplier-catalog/assets/polytec/colours/maroso-milan/showroom/maroso-milan.jpg,/data/bower-supplier-catalog/assets/polytec/colours/maroso-milan/showroom/maroso-milan.jpg
POLY46140,LDF 253618 DS Natural Oak Matt STD E0,sheet_material,Polytec,Natural Oak Matt,LDF,25,62.84,0,0,Polytec,https://www.polytec.com.au/colour/natural-oak/,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg
POLY43043,LDF 253618 DS Natural Oak Ravine STD E0,sheet_material,Polytec,Natural Oak Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/natural-oak/,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg
POLY52599,LDF 253618 DS Natural Ply Woodmatt STD E0,sheet_material,Polytec,Natural Ply Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/natural-ply/,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/showroom/natural-ply.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/showroom/natural-ply.jpg
POLY26488,LDF 253618 DS Natural White Matt STD E0,sheet_material,Polytec,Natural White Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/natural-white/,/data/bower-supplier-catalog/assets/polytec/colours/natural-white/showroom/natural-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-white/showroom/natural-white.jpg
POLY47517,LDF 253618 DS Nickel Matt STD E0,sheet_material,Polytec,Nickel Matt,LDF,25,62.84,0,0,Polytec,https://www.polytec.com.au/colour/nickel/,/data/bower-supplier-catalog/assets/polytec/colours/nickel/showroom/nickel.jpg,/data/bower-supplier-catalog/assets/polytec/colours/nickel/showroom/nickel.jpg
POLY47458,LDF 253618 DS Nordic Oak Woodmatt STD E0,sheet_material,Polytec,Nordic Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/nordic-oak/,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/showroom/nordic-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/showroom/nordic-oak.jpg
POLY47523,LDF 253618 DS Notaio Walnut Matt STD E0,sheet_material,Polytec,Notaio Walnut Matt,LDF,25,62.84,0,0,Polytec,https://www.polytec.com.au/colour/notaio-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg
POLY46641,LDF 253618 DS Notaio Walnut Ravine STD E0,sheet_material,Polytec,Notaio Walnut Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/notaio-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg
POLY47459,LDF 253618 DS Notaio Walnut Woodmatt STD E0,sheet_material,Polytec,Notaio Walnut Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/notaio-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg
POLY50336,LDF 253618 DS Nouveau Grey Matt STD E0,sheet_material,Polytec,Nouveau Grey Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/nouveau-grey/,/data/bower-supplier-catalog/assets/polytec/colours/nouveau-grey/showroom/nouveau-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/nouveau-grey/showroom/nouveau-grey.jpg
POLY26491,LDF 253618 DS Oyster Grey Matt STD E0,sheet_material,Polytec,Oyster Grey Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/oyster-grey/,/data/bower-supplier-catalog/assets/polytec/colours/oyster-grey/showroom/oyster-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/oyster-grey/showroom/oyster-grey.jpg
POLY52569,LDF 253618 DS Palomera Oak Woodmatt STD E0,sheet_material,Polytec,Palomera Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/palomera-oak/,/data/bower-supplier-catalog/assets/polytec/colours/palomera-oak/showroom/palomera-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/palomera-oak/showroom/palomera-oak.jpg
POLY26490,LDF 253618 DS Parchment Matt STD E0,sheet_material,Polytec,Parchment Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/parchment/,/data/bower-supplier-catalog/assets/polytec/colours/parchment/showroom/parchment.jpg,/data/bower-supplier-catalog/assets/polytec/colours/parchment/showroom/parchment.jpg
POLY49006,LDF 253618 DS Perugian Walnut Woodmatt STD E0,sheet_material,Polytec,Perugian Walnut Woodmatt,MDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/perugian-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/perugian-walnut/showroom/perugian-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/perugian-walnut/showroom/perugian-walnut.jpg
POLY52658,LDF 253618 DS Plantation Ash Woodmatt STD E0,sheet_material,Polytec,Plantation Ash Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/plantation-ash/,/data/bower-supplier-catalog/assets/polytec/colours/plantation-ash/showroom/plantation-ash.jpg,/data/bower-supplier-catalog/assets/polytec/colours/plantation-ash/showroom/plantation-ash.jpg
POLY26492,LDF 253618 DS Polar White Matt STD E0,sheet_material,Polytec,Polar White Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/polar-white/,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg
POLY53439,LDF 253618 DS Prime Oak Matt STD E0,sheet_material,Polytec,Prime Oak Matt,LDF,25,62.84,0,0,Polytec,https://www.polytec.com.au/colour/prime-oak/,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg
POLY47460,LDF 253618 DS Prime Oak Woodmatt STD E0,sheet_material,Polytec,Prime Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/prime-oak/,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg
POLY58478,LDF 253618 DS Rubra Oak Woodmatt STD E0,sheet_material,Polytec,Rubra Oak Woodmatt,LDF,25,75.4,0,0,Polytec,https://www.polytec.com.au/colour/rubra-oak/,/data/bower-supplier-catalog/assets/polytec/colours/rubra-oak/showroom/rubra-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/rubra-oak/showroom/rubra-oak.jpg
POLY43044,LDF 253618 DS Satra Wood Ravine STD E0,sheet_material,Polytec,Satra Wood Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/satra-wood/,/data/bower-supplier-catalog/assets/polytec/colours/satra-wood/showroom/satra-wood.jpg,/data/bower-supplier-catalog/assets/polytec/colours/satra-wood/showroom/satra-wood.jpg
POLY43045,LDF 253618 DS Sepia Oak Ravine STD E0,sheet_material,Polytec,Sepia Oak Ravine,LDF,25,103.61,0,0,Polytec,https://www.polytec.com.au/colour/sepia-oak/,/data/bower-supplier-catalog/assets/polytec/colours/sepia-oak/showroom/sepia-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/sepia-oak/showroom/sepia-oak.jpg
POLY57471,LDF 253618 DS Silk Matt STD E0,sheet_material,Polytec,Silk Matt,LDF,25,70.68,0,0,Polytec,https://www.polytec.com.au/colour/silk/,/data/bower-supplier-catalog/assets/polytec/colours/silk/showroom/silk.jpg,/data/bower-supplier-catalog/assets/polytec/colours/silk/showroom/silk.jpg
